COUNTY,Main ID,s_LCOE,d_LCOE,util
Marsabit,1465,0.26865349198963023,0.5236489395905124,17.82709766876578
Marsabit,1466,0.25615383555742316,0.5211437557591952,18.651225393106742
Marsabit,1467,0.24701060751832055,0.5192991609050347,19.167337535894898
Marsabit,1468,0.42862298824750705,0.5512866110999075,9.114850153414654
Marsabit,1469,0.3693750243407895,0.5400982211736339,11.334377520616433
Marsabit,1470,0.40445220464185844,0.5466314077622347,10.105041485535962
Marsabit,1471,0.4240672581498297,0.5504091943681102,9.431031071841662
Marsabit,1472,0.4283669006838535,0.5512372895842915,9.179870071953767
Marsabit,1473,0.33031223266727244,0.536471877922857,14.494394453138275
Marsabit,1474,0.3352169705850349,0.537266492055588,14.09877745220817
Marsabit,1475,0.32727617243759505,0.535613695206334,14.407934156772507
Marsabit,1476,0.353584906125346,0.5395911096931919,13.180631609566271
Marsabit,1477,0.3126146496861315,0.5333171909356681,15.544988230277369
Marsabit,1478,0.3142532743246638,0.533633477684376,15.467142087020907
Marsabit,1479,0.32882991923021865,0.5364193937335607,14.697386299574744
Marsabit,1480,0.32995512797131826,0.5365762412589358,14.608817775476727
Marsabit,1481,0.23828598637906934,0.5177183493016252,19.820882004238822
Marsabit,1482,0.268680114273517,0.5226312028128122,17.092549599084617
Marsabit,1483,0.29434880018902543,0.5268177866851029,15.212431871930777
Marsabit,1484,0.30772591655264053,0.5291722472942817,14.262252938769658
Marsabit,1485,0.34336704780502253,0.5375003606898694,13.812644591178518
Marsabit,1486,0.3148463809379667,0.5319480042565947,15.301188916473654
Marsabit,1487,0.2890224408709436,0.5268769286282527,16.54156556138579
Marsabit,1488,0.24345381924865364,0.5187933168902052,19.622503260787884
Marsabit,1489,0.42386986769646706,0.5503711776983861,9.36539148361523
Marsabit,1490,0.42190168457864463,0.5499921129246195,9.427836613584311
Marsabit,1491,0.3354391254219736,0.5338566375336952,12.750381566791772
Marsabit,1492,0.37786122531655014,0.5415846023743933,11.026315620209367
Marsabit,1493,0.4050857005192688,0.5467534167202827,10.058487435235682
Marsabit,1494,0.4229905271632327,0.5502018199708067,9.497283738653323
Kitui,1495,0.46507918455828734,0.5603544251065948,8.98080355734175
Kitui,1496,0.45995718591923596,0.5594069515153692,9.153965654482148
Kitui,1497,0.45805150516820514,0.5591249943780138,9.069677250876621
Kitui,1498,0.4376171255670546,0.5554106038972846,9.473082391448594
Kitui,1499,0.45966622564724174,0.5594282298979316,8.818871894527192
Kitui,1500,0.45654269085760163,0.558817872730534,9.037116946122822
Kitui,1502,0.44588558178427096,0.5567393339242531,9.248978412296106
Kitui,1503,0.3214449009107116,0.5349743171240816,13.71076012139279
Kitui,1504,0.315985962001886,0.533964296936976,13.816378899423148
Kitui,1505,0.316202302894738,0.5340061035345612,13.733573255907304
Kitui,1507,0.38197275896655036,0.5458656328783251,11.3372403128805
Kitui,1508,0.34769171304055224,0.5397990895196417,12.812851971714336
Kitui,1509,0.33235467361296306,0.5369807885933177,13.496555196151576
Kitui,1510,0.3294046463790696,0.5364469445433969,13.542291681690521
Isiolo,1511,0.3161315830645295,0.5339689398363299,15.577326395781524
Isiolo,1512,0.3163114652781887,0.5340204359974065,15.738749310496942
Isiolo,1513,0.3165806503859771,0.5340724804281046,15.744372173963232
Isiolo,1514,0.3159430670342474,0.5339499832528276,15.609993150765478
Isiolo,1518,0.3957861579417391,0.5478988385875049,11.904062700946538
Isiolo,1519,0.31374104211797993,0.5335312437095273,15.463390305683639
Isiolo,1520,0.31352082545801635,0.5334891003795076,15.49096364049134
Isiolo,1521,0.3113929371713792,0.5330809952232025,15.621302181960045
Marsabit,1522,0.31218321052683784,0.5332326826517241,15.607109018467519
Isiolo,1523,0.31584016635376494,0.533929919425627,15.528003253289715
Isiolo,1524,0.315094712269843,0.5337869324380922,15.513587602711976
Isiolo,1525,0.3160040479069219,0.5339623505442341,15.537063185785307
Isiolo,1526,0.3126037930573811,0.5333107308375344,15.656131319030067
Kitui,1527,0.4791237285193637,0.5632043026442004,8.51824056094239
Kitui,1528,0.457038667132341,0.559045324021326,8.696575445300365
Kitui,1529,0.45029934028662205,0.5577275583071365,8.699747556644992
Kitui,1530,0.4385495172207327,0.5554545613293683,8.94037254076875
Kitui,1531,0.47873730793400876,0.5630868143413212,8.644249369278084
Kitui,1532,0.48135357740830403,0.5635781963424443,8.536577768506623
Kitui,1533,0.48172849878860613,0.5636767035243339,8.596190345360238
Kitui,1534,0.48073924541403756,0.5634924206803286,8.592934007737652
Kitui,1535,0.4599697681803854,0.5594019965218723,9.09676197208046
Kitui,1536,0.46027480543958627,0.5595054132855133,9.026858126836979
Kitui,1537,0.4501875088222726,0.557710082736717,9.128713970208226
Kitui,1538,0.47261317174025247,0.5619154110585931,8.818766974160436
Kitui,1539,0.42059459521576326,0.5519936522053259,9.290723278930741
Kitui,1542,0.4523056376444578,0.557902765841032,9.067269126714349
Kitui,1543,0.31748565809454343,0.5342525816067227,13.346780827823068
Tharaka,1544,0.31679948941855623,0.5341211021720148,13.451158424187364
Tharaka,1545,0.33311526541602554,0.5368962662924255,12.837239701913404
Kitui,1547,0.37903013357170623,0.5454050552313298,11.381776583473139
Kitui,1548,0.34346012421704625,0.5390290451582845,12.706016015519335
Kitui,1549,0.33407606298914977,0.5373053879564335,12.94839313692536
Kitui,1550,0.32512167165155265,0.5356554675615861,13.171331596614401
Isiolo,1551,0.4022047482946622,0.5496292805331616,12.157645673573505
Isiolo,1552,0.34138858173467834,0.5387923053189395,14.501190109720804
Isiolo,1553,0.31609578261033444,0.5339784015329532,15.584374939730756
Isiolo,1554,0.31542392231258315,0.533849145405527,15.517471853022235
Isiolo,1558,0.4279624732159837,0.5539421749880139,11.121170769495317
Makueni,1570,0.4367778361639288,0.5550141638696253,9.544378265850286
Makueni,1571,0.476379933440816,0.5625134126655036,8.780292168837363
Isiolo,1586,0.31413246148114327,0.5336050651580807,15.444050797859454
Isiolo,1587,0.31396558314405687,0.5335725618247009,15.463473731237144
Marsabit,1588,0.31094657697920597,0.5329927418470229,15.586515185419362
Marsabit,1589,0.3127454076017439,0.5333404649578134,15.470055327358708
Isiolo,1590,0.3149930970354333,0.5337665181688963,15.485811727649974
Isiolo,1591,0.31530158480907067,0.5338263072750131,15.446484424718202
Isiolo,1592,0.31527404104895757,0.5338216327616088,15.463726480373628
Isiolo,1593,0.312888827197713,0.5333652791107636,15.476863059907762
Marsabit,1594,0.4325633108394246,0.5547312346915906,10.787684925752206
Marsabit,1598,0.31319358300995126,0.5334285882642583,15.477882499103048
Marsabit,1599,0.3329928231441333,0.5372333414710696,14.576814823265504
Marsabit,1600,0.34140472312880227,0.5388291934425292,14.087483616704034
Marsabit,1601,0.3363647597930658,0.5378780415878858,14.341699073352636
Marsabit,1602,0.24111925507916965,0.5183102253652314,19.502782773365603
Marsabit,1603,0.2622911748104552,0.5217556229046721,17.53935674543435
Marsabit,1604,0.299525144400241,0.5278273576622252,14.922010649183918
Marsabit,1605,0.319013814539529,0.5312882866326939,13.702279645346064
Marsabit,1606,0.41455421764402167,0.5506216861925917,11.584411860979678
Marsabit,1607,0.351893374218452,0.5384504276022555,13.500556372247715
Marsabit,1608,0.26905866080881347,0.523465854256376,17.664027168515673
Marsabit,1609,0.24404482641939385,0.5189234049001769,19.41965324677537
Marsabit,1610,0.42323652860824795,0.5502491989373552,9.581416024635638
Marsabit,1611,0.330925462175859,0.5330278169794702,12.87382320126625
Marsabit,1612,0.37272093617987323,0.540539509686998,11.1103008210562
Marsabit,1613,0.40531098598862464,0.5467968058666993,10.065773520757693
Marsabit,1614,0.4178053333208585,0.5492031708547779,9.702774730001053
Meru,1615,0.5988823715384128,0.5860864590044617,7.83633862048817
Meru,1616,0.5046052163245807,0.568285696676128,9.335133175774985
Isiolo,1617,0.3493392539129261,0.5403183870405261,13.822644518727143
Isiolo,1618,0.3327104059362768,0.5371572327611899,14.526827596183958
Isiolo,1623,0.3116850068449283,0.5331314670574613,15.477813819559842
Isiolo,1624,0.31480669046760723,0.5337311258601248,15.232041057725645
Marsabit,1625,0.3118000323885052,0.5331551249584251,15.355222423995997
Marsabit,1626,0.31530901600269445,0.5338319300187974,15.220951769910053
Isiolo,1627,0.3227991276838554,0.5352669864553606,14.970799205717848
Isiolo,1628,0.3243279167186916,0.5355618426766545,14.884598248458028
Isiolo,1629,0.32538906840866333,0.5357656558847337,14.858641471387447
Isiolo,1630,0.3178548333108768,0.5343175109828784,15.1904349378586
Marsabit,1631,0.4228063390775555,0.5532200223257843,11.196300898796077
Marsabit,1635,0.3114434049894097,0.5330900547226098,15.508770527997653
Marsabit,1636,0.3531472706811464,0.5406675728494398,13.604448257802831
Marsabit,1637,0.35987135178722746,0.5420508998149531,13.367334058667382
Marsabit,1638,0.4423115726824412,0.5567434567478324,10.638390722712385
Marsabit,1639,0.24686399785345822,0.5195114257096989,19.017685855558362
Marsabit,1640,0.2447393145004558,0.5190387846252237,19.0774300160786
Marsabit,1641,0.3058166241468984,0.5292478028394466,14.817699843925709
Marsabit,1642,0.31197318812492947,0.5301768585108357,14.272133337402877
Marsabit,1645,0.28164241356175956,0.5260591883051856,16.733823521249985
Marsabit,1646,0.25342036434043225,0.5208546023684693,18.622098176006794
Makueni,1647,0.5120580142498279,0.5561218453145268,9.268317211012342
Makueni,1648,0.51278655978771,0.5561750401390175,9.37468952294209
Makueni,1649,0.439793815059207,0.5556493091576712,9.493798637751476
Makueni,1650,0.4523277292215685,0.5580397587048928,9.210564237383624
Kitui,1655,0.46666992247997846,0.5608162978950436,8.7084662183134
Kitui,1656,0.4664224825021325,0.5607851575874722,8.566150670913341
Kitui,1657,0.45156773861404165,0.5579769199187767,8.694579389954226
Kitui,1658,0.45261193495483565,0.5581633200326679,8.552525886975026
Kitui,1659,0.5419655718529746,0.5609620871996536,8.984518409553822
Kitui,1660,0.4770253680270383,0.5627622119487447,8.652731933015463
Kitui,1661,0.47461090353564767,0.5623132167343221,8.602520775251628
Kitui,1662,0.47647838551965505,0.5626434291068334,8.56635967013199
Kitui,1663,0.46631424326503346,0.5606273483477131,8.793170131045096
Kitui,1664,0.457032074178663,0.5589615250542362,8.824578251263759
Kitui,1665,0.44972999194179913,0.5575421148393036,8.825749070818373
Kitui,1666,0.4564533201759382,0.5588214082244742,8.701852322000684
Kitui,1667,0.45578174356276374,0.5586599228908107,8.423664286187826
Kitui,1668,0.4472265667226573,0.5568746065602772,8.519808528254847
Kitui,1669,0.47003260355717114,0.5609499629816372,8.254173672852321
Kitui,1670,0.4603555140787606,0.5592768056493058,8.634197460769943
Kitui,1671,0.3357911549410193,0.5374905897446899,12.128735683696725
Kitui,1675,0.4708560697861302,0.5616193407014216,8.597623837529593
Kitui,1676,0.4763442571040511,0.5626770089445051,8.465646861842236
Kitui,1677,0.3408895988655847,0.538565357007064,12.13136171585909
Kitui,1678,0.39164606396355234,0.5473508756235393,10.216517527740168
Kitui,1682,0.9491037995715017,0.6515292862899589,4.373606434251215
Kitui,1687,0.6264116825650787,0.5910767019333613,6.920713783261811
Kitui,1688,0.5737882155316074,0.5810897712775183,7.612996790284619
Kitui,1689,0.5331910564356197,0.5734191693403314,8.280147260344885
Tana River,1690,0.4327844256773711,0.5555636574564349,10.560472076483878
Kitui,1691,0.8959901413370986,0.6412997925704824,4.644064193607479
Kitui,1692,0.8174608875120839,0.6266737553692563,5.153166159787534
Kitui,1693,0.7029039891103787,0.6053052027153328,6.083987971028295
Kitui,1694,0.6223712138240406,0.5902568163925558,6.963560505390186
Tana River,1699,0.361095177116537,0.542117404457187,12.92161745044985
Tana River,1700,0.32603618847158883,0.5352375621357589,14.443907813518003
Tana River,1701,0.3021501230069268,0.5306014509014599,15.677229898297504
Garissa,1703,0.2889548049537091,0.5283995028324753,16.834047290962612
Isiolo,1704,0.29543552943158863,0.5297369141071749,16.406972471551164
Isiolo,1705,0.2921913382543612,0.5290628644956478,16.57865506178183
Isiolo,1706,0.29825228820644484,0.5303105761861489,16.28419826570041
Garissa,1710,0.2837432390316503,0.5273466352238614,17.116607281001464
Kwale,1711,1.2668406028225934,0.7127242169603181,3.221299537109033
Kwale,1712,1.1931843651576535,0.6985382985799931,3.399435550444849
Taita Taveta,1713,,,
Taita Taveta,1714,1.2668406028225918,0.7127242169603106,3.1546875695648158
Kwale,1715,,,
Kwale,1716,,,
Kwale,1717,,,
Taita Taveta,1722,0.7899712538259471,0.6208809477762691,5.05361388912158
Kwale,1734,0.7290123834256645,0.6091404952705493,5.622625031533581
Kwale,1735,0.634582465642738,0.5909536430935056,6.474733210408261
Taita Taveta,1736,0.7476915669686968,0.6127380367898155,5.40096343314719
Taita Taveta,1737,1.1307199143366153,0.6865078768654055,3.472796513141207
Kwale,1738,1.2668406028225927,0.7127242169603164,3.2441389907682554
Kwale,1739,0.834223867345458,0.6294038371255666,4.947309862322507
Taita Taveta,1745,1.1237298595684528,0.6851616182244707,3.449006256716939
Isiolo,1748,0.2913483456964514,0.5288842346904,16.809174335898376
Isiolo,1749,0.29544204778441824,0.5297325865769079,16.462134747052954
Isiolo,1750,0.28397392995096726,0.5273691930030302,16.979923763054543
Isiolo,1751,0.2717727774547049,0.5248481853210611,17.757176361191075
Isiolo,1752,0.2975194163155871,0.5301625290446036,16.379569119588496
Isiolo,1753,0.30305690894887355,0.531324710397006,16.17413730842452
Isiolo,1754,0.29451929662084364,0.5295554198976359,16.644297276731916
Isiolo,1755,0.2788234227649957,0.5263029830938993,17.476224109806527
Marsabit,1756,0.2715756900285393,0.5242650606703476,17.165768012685056
Marsabit,1757,0.25874912030112274,0.521634264993154,17.80973780063878
Marsabit,1758,0.2515811702236321,0.520143851408204,18.18885483952127
Marsabit,1759,0.24786570454343604,0.5193648862917786,18.301014367252183
Isiolo,1760,0.26887238101150684,0.5242391183399941,17.99536924142534
Isiolo,1761,0.2687888174197175,0.5242325587808895,17.937328007737268
Isiolo,1762,0.2634272643772569,0.5231312823672729,17.976131920858226
Isiolo,1763,0.2582423075136196,0.5220057718919883,18.24428180950388
Marsabit,1764,0.3127678212641471,0.5302166516540484,13.449316631858919
Marsabit,1765,0.3400358307523397,0.5350812562724688,12.072727574021359
Marsabit,1766,0.3674875697944114,0.5399799546363766,10.891064862182283
Marsabit,1767,0.3956521752304516,0.5449810322601684,9.92741886411968
Marsabit,1768,0.24455605962836166,0.518665183399537,18.22082786218497
Marsabit,1769,0.24155782987433141,0.5180363314438334,18.2662981198535
Marsabit,1770,0.2409738073644268,0.5178558610142171,18.206364946525586
Marsabit,1771,0.3118131460759936,0.5300697771552754,13.687251352044372
Marsabit,1772,0.4135736576961209,0.548388165813418,9.272155017166018
Marsabit,1773,0.42748264673517483,0.5510669855511083,8.770907099679686
Marsabit,1774,0.44239091268322567,0.553938262317827,8.346620096855835
Marsabit,1775,0.4601281919320892,0.5573543965610396,7.991364053448216
Garissa,1776,0.2973282919479508,0.5301550494552567,16.337538993651197
Isiolo,1777,0.29885140851139974,0.5304533513073741,16.271552991721546
Isiolo,1778,0.301710995432172,0.531036673213864,16.124654661382294
Isiolo,1779,0.30630624085151553,0.531985140291304,15.89096321989092
Garissa,1783,0.2930799827225552,0.5292961684824976,16.561092327490183
